step,loss
463,40.815223268509726
464,40.81229026038636
465,40.80935249681352
466,40.806412022684526
467,40.80346584029758
468,40.80052168577822
469,40.79756805406214
470,40.79461163470842
471,40.791649613507616
472,40.788689558299666
473,40.78572387197346
474,40.78275259889051
475,40.779775647533825
476,40.77680067816982
477,40.77381719965342
478,40.77083193513681
479,40.767843896457634
480,40.764852147432975
481,40.76185946266196
482,40.75885738877696
483,40.75585058990691
484,40.752845775481546
485,40.74983729337691
486,40.74682124244282
487,40.74380049753381
488,40.740780825712136
489,40.73775836927234
490,40.734723527180904
491,40.73169651166245
492,40.72865614237526
493,40.72561403255531
494,40.72256724071485
495,40.7195195565364
496,40.716471023908525
497,40.71341205886711
498,40.710356089628476
499,40.70728967589821
500,40.70422622736078
