step,loss
145,0.11566616548225284
146,0.11362570151686668
147,0.11339552141726017
148,0.11360078863799572
149,0.1121601378545165
150,0.11137588508427143
151,0.11112717632204294
152,0.10987243615090847
153,0.10865978803485632
154,0.10837082006037235
155,0.10765113960951567
156,0.10607776883989573
157,0.1049426500685513
158,0.1044270247220993
159,0.10361215192824602
160,0.10247077187523246
161,0.10164318094030023
162,0.1011621537618339
163,0.10054461937397718
164,0.0997800980694592
165,0.09924754500389099
166,0.098871358204633
167,0.09830688312649727
168,0.09764277888461947
169,0.09713632613420486
170,0.09673473984003067
171,0.09620407037436962
172,0.09551359992474318
173,0.09485049871727824
174,0.09429421974346042
175,0.09373780945315957
176,0.0930872717872262
177,0.09237179346382618
178,0.09169130492955446
179,0.09108560951426625
180,0.09051529970020056
181,0.08992916764691472
182,0.08930788422003388
183,0.08867233758792281
184,0.0880376286804676
185,0.08740655099973083
186,0.08677359204739332
187,0.08614382846280932
188,0.0855240011587739
189,0.08491028286516666
190,0.08429918577894568
191,0.08368929801508784
192,0.08309769770130515
193,0.08253402775153518
194,0.08202535705640912
195,0.08159970352426171
196,0.08136763237416744
197,0.08146681566722691
198,0.08233311120420694
199,0.08443683292716742
200,0.08931029587984085
201,0.09666036581620574
202,0.10766900517046452
203,0.10877890256233513
204,0.09951384924352169
205,0.08008150290697813
206,0.07560097612440586
207,0.08604152500629425
208,0.08855164423584938
209,0.07874197792261839
210,0.07224638666957617
211,0.07805535779334605
212,0.08100287336856127
213,0.07310630846768618
214,0.06986908940598369
215,0.07435981463640928
216,0.07401415798813105
217,0.06859695445746183
218,0.06720241392031312
219,0.06987800030037761
220,0.06911402754485607
221,0.06495840358547866
222,0.06413493817672133
223,0.0657348595559597
224,0.06447263434529305
225,0.061466305050998926
226,0.06051605800166726
227,0.06116449227556586
228,0.06038203928619623
229,0.057976344134658575
230,0.05664383666589856
231,0.05667747324332595
232,0.056128148920834064
233,0.05443465011194348
234,0.05268037039786577
235,0.05188414012081921
236,0.05153717054054141
237,0.05064302135724574
238,0.0491879447363317
239,0.04764326219446957
240,0.04654169944114983
241,0.045850662514567375
242,0.045198225416243076
243,0.044392382726073265
244,0.043312649708241224
245,0.04216107935644686
246,0.04100860806647688
247,0.039970318553969264
248,0.0390340278390795
249,0.03818819276057184
250,0.03741887665819377
251,0.036758227623067796
252,0.03640478977467865
253,0.03713471151422709
254,0.042285930016078055
255,0.06391830008942634
256,0.1258622258901596
257,0.172745771240443
258,0.08685711526777595
259,0.08259360212832689
260,0.10872424370609224
261,0.04033645591698587
262,0.07886668969877064
263,0.04478222367470153
264,0.07213368301745504
265,0.038754559674998745
266,0.06127261440269649
267,0.0440276637673378
268,0.0529361279332079
269,0.040941368555650115
270,0.046569810481742024
271,0.04491393978241831
272,0.03625410434324294
273,0.044527687306981534
274,0.03380812532850541
275,0.040942762221675366
276,0.032025287044234574
277,0.03825614898232743
278,0.03187305631581694
279,0.03324021800654009
280,0.032800064713228494
281,0.03056985279545188
282,0.031139889382757246
283,0.02909194739186205
284,0.030297590186819434
285,0.027545775868929923
286,0.028499920736066997
287,0.02652113395743072
288,0.027604269154835492
289,0.025016234954819083
290,0.025750324595719576
291,0.024800386425340548
292,0.024521685554645956
293,0.023390796151943505
294,0.023514084867201746
295,0.02294844016432762
296,0.022309599531581625
297,0.02210944308899343
298,0.0212635641801171
299,0.021522929018829018
300,0.020570932189002633
301,0.020795927179278806
302,0.01958779094275087
303,0.01996910251909867
304,0.01922155768261291
305,0.0193395969690755
306,0.018682088135392405
307,0.018421727931126952
308,0.018238441232824698
309,0.017744027980370447
310,0.017742904572514817
311,0.017128300183685496
312,0.017124444886576384
313,0.016793104558018968
314,0.016629823920084164
315,0.016589733844739385
316,0.01637955114711076
317,0.016853723107487895
318,0.01813329034484923
319,0.022401032576453872
320,0.03611521364655346
321,0.06506349919436616
322,0.1243713740259409
323,0.08732988246811146
324,0.025998300436185673
325,0.046988485381007195
326,0.05793508172791917
327,0.02160439995350316
328,0.03292512218467891
329,0.040574194164946675
330,0.017520654248073697
331,0.03190166037529707
332,0.027293853665469214
333,0.018891815496317577
334,0.02999492676462978
335,0.017635500160395168
336,0.023213267502342205
337,0.023778759641572833
338,0.01611515304830391
339,0.023464333160518436
340,0.016788320266641676
341,0.019595514400862157
342,0.0200258448603563
343,0.01601185075560352
344,0.020101107889786363
345,0.015415076653880533
346,0.016456465833471157
347,0.016963689820840955
348,0.014377842730027623
349,0.01728134715813212
350,0.015029160196718294
351,0.01513728208374232
352,0.015969694111845456
353,0.013685024692676961
354,0.014791578752920032
355,0.013921041492721997
356,0.012818139919545501
357,0.013896033342462033
358,0.012579743412061362
359,0.01269746901380131
360,0.013231010467279702
361,0.012300967675400898
362,0.012886194563179743
363,0.013066692772554234
364,0.013011392700718716
365,0.014531640867062379
366,0.017016146681271493
367,0.021098835084558232
368,0.030506759285344742
369,0.04071549018408405
370,0.050588510697707534
371,0.035980281259980984
372,0.016746248758863658
373,0.013929051885497756
374,0.027143064966367092
375,0.03214053332339972
376,0.01740036188130034
377,0.013157643166778143
378,0.023829736979678273
379,0.022674130033237816
380,0.01283821859760792
381,0.013794892962323502
382,0.019350159187524696
383,0.01575978161417879
384,0.011216381572012324
385,0.014848659301605949
386,0.016547097475267947
387,0.011880660684255417
388,0.011761861220293213
389,0.01503996504470706
390,0.013049810415395768
391,0.010673597630557197
392,0.01251647318713367
393,0.013132901898643468
394,0.010919953652773984
395,0.01073183688276913
396,0.01222267682896927
397,0.011557136473129503
398,0.01017925766427652
399,0.01079604808910517
400,0.011524830231792293
401,0.010699139176722383
402,0.00997352518606931
403,0.01054705677961465
404,0.0108743352102465
405,0.010205035054241307
406,0.009795782905712258
407,0.010151108508580364
408,0.010365328467742074
409,0.009949842555215582
410,0.009606508741853759
411,0.00980423942382913
412,0.009977920002711471
413,0.009763915062649176
414,0.009476988896494731
415,0.009487745108344825
416,0.009646365288062952
417,0.009618541800591629
418,0.009426563516171882
419,0.009292517737776507
420,0.009329576114396332
421,0.009403167259733891
422,0.009367450225909124
423,0.009249148853996303
424,0.009152959784842096
425,0.00914026234386256
426,0.009169951790681807
427,0.009175502564175986
428,0.009129815458436497
429,0.009055490452738013
430,0.00899815812408633
431,0.00897352492029313
432,0.008975088419902022
433,0.008979625490610488
434,0.008968300286142039
435,0.008936339789215708
436,0.00888971884160128
437,0.008844639845847269
438,0.008809441813355079
439,0.008788590588665102
440,0.008779180003330112
441,0.008774938305577962
442,0.008770500939135673
443,0.008762513503825176
444,0.008751739536819514
445,0.008739161524317751
446,0.008726848649530439
447,0.00871655714490771
448,0.00871053414994094
449,0.008710934460395947
450,0.008722451466383063
451,0.008753197121222911
452,0.008817835111585737
453,0.008943070231907768
454,0.009176719744573347
455,0.009616041206754744
456,0.010435180702188518
457,0.011998529196716845
458,0.014885744429193437
459,0.020232313545420766
460,0.028879657271318138
461,0.04122696444392204
462,0.050280725583434105
463,0.047385246492922306
464,0.02679029223509133
465,0.01121406014135573
466,0.01590377581305802
467,0.026182490517385304
468,0.02137178066186607
469,0.011362180473952321
470,0.014762348044314422
471,0.019766301731579006
472,0.014025868847966194
473,0.010554567765211686
474,0.014909392688423395
475,0.014598584231862333
476,0.010105910398124252
477,0.011358677511452697
478,0.013502608435373986
479,0.010810557658260223
480,0.009517074999166653
481,0.01180012338954839
482,0.01098623419602518
483,0.009136403488810174
484,0.010383139593614032
485,0.01060158689506352
486,0.009114798565860838
487,0.00959961172338808
488,0.010156969355193723
489,0.008981398495961912
490,0.009111406747251749
491,0.009826101751968963
492,0.008943731573708646
493,0.008659330731461523
494,0.009419909823918715
495,0.00901278910896508
496,0.008424454372288892
497,0.008900301803805633
498,0.008995255484478548
499,0.0084674200770678
500,0.008513743247021921
