step,loss
0,0.6581321065314114
1,2.113673910498619
2,0.6960862400010228
3,0.560153067111969
4,0.6535243750549853
5,0.637787640793249
6,0.5432571042329073
7,0.474635710939765
8,0.4877579272724688
9,0.5407260144129395
10,0.5546569991856813
11,0.5263300333172083
12,0.49072519317269325
13,0.4689637506380677
14,0.463976941537112
15,0.469785457738908
16,0.47844380202514003
17,0.483700906886952
18,0.48276506818365306
19,0.47638552461285144
20,0.46748563135042787
21,0.4593834546394646
22,0.45450638444162905
23,0.4537656828179024
24,0.4564071442000568
25,0.4603545661084354
26,0.4631903797853738
27,0.4634217624552548
28,0.46114684897474945
29,0.45766695658676326
30,0.4545246879570186
31,0.45272739307256415
32,0.45249501944635995
33,0.45341687378822826
34,0.4547736858949065
35,0.45585865137400106
36,0.4562146282987669
37,0.45574082795064896
38,0.45465485198656097
39,0.45334975625155494
40,0.45221902115736157
41,0.45152070437325165
42,0.45131603081244975
43,0.45148413139395416
44,0.45179234037641436
45,0.4519923318293877
46,0.45190964598441496
47,0.45149859657976776
48,0.45084600494010374
49,0.4501216401695274
50,0.4494981766329147
51,0.4490755215520039
52,0.4488432113430463
53,0.4486941673094407
54,0.44848076975904405
55,0.44808491255389526
56,0.44746881898026913
57,0.4466810612939298
58,0.4458152065053582
59,0.444948697113432
60,0.4441013782052323
61,0.44323503714986145
62,0.44227904407307506
63,0.4411513148806989
64,0.439776043407619
65,0.43811761564575136
66,0.4362078416161239
67,0.43410764797590673
68,0.4318278906866908
69,0.42932187113910913
70,0.42654135823249817
71,0.42343882005661726
72,0.4199786074459553
73,0.4162083314731717
74,0.41215847339481115
75,0.407735850661993
76,0.4027550760656595
77,0.3968353224918246
78,0.3896137084811926
79,0.3808250976726413
80,0.3704522857442498
81,0.35858673602342606
82,0.34533405490219593
83,0.3305070837959647
84,0.31380303390324116
85,0.295211611315608
86,0.2751884590834379
87,0.25482660345733166
88,0.2366716875694692
89,0.2244201172143221
90,0.22686388448346406
91,0.28833338618278503
92,0.44084814563393593
93,0.299119058996439
94,0.28814758360385895
95,0.2992238849401474
96,0.24135730888519902
97,0.2630344294011593
98,0.24557992070913315
99,0.22272982320282608
100,0.25515191222075373
101,0.20858224667608738
102,0.24922094866633415
103,0.21857004053890705
104,0.21871744404779747
105,0.22846864299208391
106,0.19892289442941546
107,0.21894747577607632
108,0.19683470949530602
109,0.19752085008076392
110,0.1987418000926482
111,0.1844636583700776
112,0.19772802852094173
113,0.17989574698731303
114,0.1940415585122537
115,0.1783361721318215
116,0.18779820762574673
117,0.1754984501749277
118,0.1794884997216286
119,0.17000670090783387
120,0.17135332245379686
121,0.165490310639143
122,0.1647010738379322
123,0.1619188830954954
124,0.1602703919634223
125,0.1587747074663639
126,0.1553749677259475
127,0.15396147849969566
128,0.15004646964371204
129,0.14777864795178175
130,0.14433934958651662
131,0.14132532314397395
132,0.13961891643702984
133,0.13532269513234496
134,0.1351394911762327
135,0.12991214031353593
136,0.12904151156544685
137,0.12543852487578988
138,0.12254993058741093
139,0.12186041753739119
140,0.11863120691850781
141,0.11800581496208906
142,0.11697961017489433
143,0.11427692323923111
144,0.11388921784237027
145,0.1137905539944768
146,0.1125681889243424
147,0.11230074474588037
148,0.1127727385610342
149,0.11208689492195845
150,0.11044531129300594
151,0.10931806173175573
152,0.10900125419721007
153,0.10848179180175066
154,0.10710347583517432
155,0.10555548453703523
156,0.1045574015006423
157,0.1041127904318273
158,0.10365558136254549
159,0.10278684087097645
160,0.10175357758998871
161,0.10093220788985491
162,0.1004705666564405
163,0.10011245775967836
164,0.09954847861081362
165,0.09882310591638088
166,0.09814012655988336
167,0.09765449305996299
168,0.09727526176720858
169,0.09682217193767428
170,0.0962335648946464
171,0.09555642027407885
172,0.09489337308332324
173,0.09427081421017647
174,0.09366832487285137
175,0.09306195704266429
176,0.09244995098561049
177,0.09185387706384063
178,0.09125729324296117
179,0.09067121893167496
180,0.09010374685749412
181,0.08961078012362123
182,0.08922632038593292
183,0.08906100504100323
184,0.08927552029490471
185,0.09045417606830597
186,0.09330550441518426
187,0.1000533476471901
188,0.11016377038322389
189,0.1242379005998373
190,0.12050689151510596
191,0.1022153552621603
192,0.08330264501273632
193,0.09014398837462068
194,0.10237813554704189
195,0.09077959833666682
196,0.0807681973092258
197,0.08883216045796871
198,0.08967903023585677
199,0.08024163078516722
200,0.08138890285044909
201,0.08552081417292356
202,0.07979376707226038
203,0.07729362137615681
204,0.08128971979022026
205,0.07894852757453918
206,0.07481417013332248
207,0.07717658416368067
208,0.07744030002504587
209,0.07336439611390233
210,0.07343489746563137
211,0.07495436631143093
212,0.07233262644149363
213,0.07041803607717156
214,0.07146487478166819
215,0.07083656243048608
216,0.06847811583429575
217,0.06793436547741294
218,0.06832173746079206
219,0.0670676832087338
220,0.06533652730286121
221,0.06506285862997174
222,0.06495335791260004
223,0.06360234739258885
224,0.06218884466215968
225,0.061691971961408854
226,0.061317585641518235
227,0.0602611037902534
228,0.05887914658524096
229,0.05794466566294432
230,0.05740674352273345
231,0.05668657785281539
232,0.05559377744793892
233,0.05432438827119768
234,0.053235538536682725
235,0.05238701310008764
236,0.05160773335956037
237,0.0507498849183321
238,0.049710351042449474
239,0.04858811525627971
240,0.04743706411682069
241,0.04634590446949005
242,0.04532148293219507
243,0.044364171801134944
244,0.04346583201549947
245,0.04261821031104773
246,0.04187313816510141
247,0.041277584386989474
248,0.041092630941420794
249,0.041692105936817825
250,0.04464287543669343
251,0.05221139357308857
252,0.0736516322940588
253,0.1036214295309037
254,0.14553593378514051
255,0.08566929749213159
256,0.03704716870561242
257,0.062202044297009706
258,0.07114118407480419
259,0.040391850750893354
260,0.042739476542919874
261,0.05753116050618701
